129332,2494362,81184,72271,83907,104029,93605,106792,2793490,77914,435625,780607,856288,89885,303361,92991,82966,82242,103919,77681,79714,93177,59821,76590,70791,77402,66740,63285,1127180,88993
139668,113501,150377,1458175,86356,476964,94082,309377,100318,98524,1189340,89360,179626,105699,289992,116827,264472,102469,107057,104006,1259528,831884,7040874,95897,91554,144214,81974,249478,1590193,92627
118682,87957,1336608,202470,116442,85475,97457,96328,191133,106339,210299,1555064,117887,50556,116589,332379,108327,90888,96054,6911608,53848,280696,425598,173390,134630,123324,113212,80913,380275,875034
118892,962736,91374,166485,98575,864761,467200,414387,414055,138097,114272,99334,127536,120481,1276419,110963,416508,417349,397535,332280,123385,119280,153464,107282,82416,119125,64030,375154,63518,242252
49408,58385,63385,48445,59742,56262,44030,47574,52225,55614,61439,35575,62994,58708,56048,67093,43278,48140,51658,34862,45152,72272,37514,44672,27698,64418,88915,38116,47472,39566
187819,134067,108526,396592,314166,265632,1302067,141369,109813,88885,220099,190641,337711,350194,107745,282120,120598,429589,90799,267913,323642,103783,213203,952640,243585,2017020,110989,131704,3411444,403703
131369,120701,1485796,8079248,104412,2854926,183503,1068680,1618434,212338,96926,112572,1255919,2531344,6343314,5566790,110097,263734,9398640,2704998,7668870,2452244,9412098,111094,6823368,6791096,96321,110693,106266,1517451
120757,118661,6802308,270707,208988,119640,430357,165494,2039338,95977,1255919,1758810,223250,109376,6772950,119509,3256226,93011,223251,108187,3829266,4532826,1241317,91934,119644,163984,120389,223249,5519340,110629
122906,120722,130019,117924,103251,107613,110671,119098,118523,5719700,102011,7310906,116631,113851,144178,234137,380609,6791096,338427,6911608,117357,289889,409184,114210,4622512,110146,1517451,120878,116606,427968
120613,113808,78199,82405,1294688,361309,371246,1535438,160338,149691,112579,314630,434139,473308,96094,113347,119665,1046947,68687,265930,91188,104466,78444,120722,455805,91653,491747,120835,1182350,86425
133093,1375666,238380,88247,103064,1631867,234215,181689,83658,816692,76759,1276104,470752,90605,100802,118929,1856101,796366,113568,242653,63442,1136608,1392190,4016942,114746,119177,119116,80684,366179,434409
147800,151738,160862,92718,112697,127723,482527,192071,1666801,265208,91790,974661,164114,356470,94006,204946,1763303,1282140,88128,202402,377092,455967,454945,247638,91445,368975,337563,98258,250224,112368
120274,120275,335013,875034,1477715,40725,122082,78754,203009,45537,29546,24025,75323,186508,368667,62873,417225,50972,173714,445922,87957,50631,65054,24028,86946,3783958,88178,120731,82894,88915
129280,119142,119109,280590,103007,1334512,230030,383216,141907,266489,2452244,314786,120725,1298644,95188,119214,120820,1618434,106466,359517,261289,5304992,208003,477051,2039338,95662,5164214,88850,373908,84809
120449,1045670,200071,1032846,2737050,456396,116581,91830,351461,1736633,2053425,108000,311519,1232776,319769,1152850,56215,279065,2347569,118818,1431181,70643,54599,827517,60138,71115,116752,46521,244504,346094
119665,120722,377059,974554,245573,380609,314630,258273,443456,323298,295238,237993,160338,361309,1045670,82764,117791,60086,104237,245574,120613,120449,4385888,136244,105032,120835,113947,2425486,1294213,959337
127302,5640450,1464763,910554,2548396,4978710,2669336,5968394,5397194,6292852,2049543,2027178,9495224,480669,4357394,4986098,3256226,2397535,3479316,114746,1757746,2693664,2414766,208196,6499752,1862079,1536537,4073790,5834262,2798920
154506,209144,114814,120176,93223,361862,1130884,482571,119174,114369,49406,2267998,86979,243133,969269,480669,2492564,125659,37469,247586,926762,120906,111149,120714,393109,165854,475169,71315,159382,4299972
139239,120735,3850214,208092,331811,113161,280477,1032755,119305,117802,119396,227005,373469,235737,375912,1931533,105236,120241,119229,6212478,3799694,488085,780536,2704998,2494280,95631,425210,108399,115438,110912
151738,160862,147800,356470,92718,974661,164114,482527,337563,192071,1666801,202402,335559,127723,247638,455967,368975,91790,204946,265208,94006,250494,112697,815244,217630,1763303,204175,397078,286788,454945
105399,117786,91431,113326,106544,116704,101764,127357,104558,95403,288045,184894,77594,89374,1424310,111512,106936,290095,80179,115693,99558,120724,92675,300471,93229,97659,271946,85127,165929,184526
126250,120202,140397,4686844,110684,97892,1174730,4218572,4925292,286179,349416,1704573,4595882,5439796,8695030,90886,147004,420087,2279864,186045,1606392,5027774,116041,105107,323633,6412452,5104604,5069564,246592,460810
133363,203632,330229,144201,95250,423866,287467,109424,235060,366943,345549,118694,233841,100112,983213,107617,110877,364517,61138,101765,374546,254455,138874,212712,1550312,111495,149723,2591814,913425,420260
119219,120782,234354,119594,91554,109417,90738,112443,120832,203755,387877,107507,116095,102469,117107,118863,74512,105813,94933,42994,104265,115438,104627,97613,162711,119196,119791,1869347,83806,49414
123964,103035,81562,98625,119109,91295,120820,119326,454987,95188,1618434,110353,1389096,106266,109493,92105,119695,97579,2854926,98282,104928,1068680,103007,95927,303714,211938,104897,110693,71771,107050
143261,3317234,116414,174336,165494,172627,116762,2531344,124179,120878,117283,119327,165643,3256226,103977,111418,360916,137338,89798,1915581,120577,299930,129884,111218,120709,305973,95736,913445,6772950,92537
136244,99014,112427,6543652,3892172,104321,218378,4575576,168449,5613484,8695030,4925292,119506,4244998,119381,1489887,6938828,107617,5610554,299458,117737,113720,4547194,381429,465436,377059,119665,102753,5776858,164756
110570,119038,92948,63415,804558,164108,5066574,91877,328962,184424,120536,5069564,1421373,395125,82183,84597,927619,86873,2279864,111001,4368814,3210258,108174,85470,236388,500140,168080,82764,92048,451021
125659,259711,361862,246578,1130884,371257,338013,209144,480669,154506,99871,482571,366627,114746,1675192,2866360,5109784,119174,166924,138704,2316411,485947,278731,2756032,1375666,390384,1189073,810988,2397535,1748207
133189,188674,88847,91042,280477,3850214,106677,333766,117951,120238,117802,110950,1878870,181875,1082886,2179116,238924,97240,280760,80117,293088,477078,146882,109445,109842,3544112,97493,91860,1403177,162346
120836,326856,280590,256380,188863,239949,255798,94288,161083,120725,250310,295427,462395,156323,113500,343135,88001,117102,305224,477051,192111,119644,245686,1114740,205000,261289,424993,325258,208003,119887
120797,164108,2854926,116762,2139881,219400,99204,8169446,98343,110623,458364,117357,120533,140397,2531344,117965,8695030,3256226,455538,9495224,119592,6987770,6214928,117924,1517451,2980210,4622512,5783956,5304992,126261
126886,162346,128445,97493,120777,477078,4925292,280760,103130,118111,4686844,144168,115906,114906,280477,1625346,114681,299117,467406,100842,1262981,427944,1440292,151804,1692486,246592,85794,120202,375063,1489887
120907,119794,267287,2333804,114558,364343,314063,1087842,118929,810988,139809,390384,85271,259711,123755,209958,2049543,1706620,114746,66434,405336,2866360,70948,1034032,1821641,298482,4693358,84827,362478,258153
76164,59170,69372,75261,52077,78087,71216,47898,80354,70622,90849,83170,368226,60666,130236,84556,54673,960890,68615,417148,82559,80391,76271,82083,90190,92610,78350,52646,45826,71508
137494,155267,367479,1243957,292506,1112782,1568338,117060,120053,317740,244244,187078,2381941,443632,184858,408345,1590193,120660,356614,260866,115857,2024469,227445,240772,1670345,1135487,317919,118883,402910,120755
138510,331953,1131734,144120,217331,117571,387575,329101,1727776,2784512,303816,94597,464196,107626,84395,92112,1701990,107387,83133,1465522,90655,3859272,98136,114608,84695,105179,93624,104139,1127180,3705412
162973,115640,150662,138414,420206,112570,245238,101898,113416,118586,1702014,98258,168987,5164432,119590,242587,250478,1659337,1625150,137386,116102,113464,119578,942384,179116,162710,100049,2617828,96289,451176
120697,4139588,6214928,1869347,7153766,5057140,9495224,5109784,5052474,5834262,134273,5774450,4218572,6628394,3203528,6857112,5719748,3256226,6217306,7043012,2704998,5649108,7752126,4530422,116289,3402236,6499752,6987770,6412452,2798920
115669,215369,235060,116790,106332,118849,191043,140888,107617,298228,209189,119448,99902,119485,93206,110081,210727,101640,92603,1069238,93389,986264,110877,115012,117359,91480,91288,114129,240200,138874
138874,235060,107617,162830,116790,215369,298228,133363,110877,120802,211915,460791,119485,7775622,5104604,210727,983213,344510,101748,95765,203632,428038,95250,377752,91480,104507,120834,91288,295682,6543652
155388,63227,104454,116913,340012,122541,82416,114057,99726,84855,4209788,94947,107616,110932,1174730,79239,60665,33836,118528,100486,116477,47094,1872194,51201,90774,436697,4925292,5189670,48947,120402
37913,38854,36775,37008,42593,44079,38559,32701,46912,32976,36342,33149,38988,34248,46126,22111,38057,41587,38355,43924,36855,33836,33870,40160,40823,58557,37469,39689,43014,37865
87799,51418,90094,133751,90837,91630,339840,418819,90849,87175,926063,94761,100814,90887,80354,84472,87130,118956,3467412,103959,4547056,271367,1817771,86346,3672742,228333,92746,90305,107626,67525
90837,90917,107387,80354,82083,100639,90849,329101,91499,94597,211443,78087,89200,93996,94761,75261,464154,83972,91990,93176,97388,95179,93990,118025,82511,104139,73043,97001,84695,93075
89652,87910,91059,78869,80421,96928,96874,88763,87597,250305,55608,91949,120738,92007,94631,89114,97883,86346,87175,111282,2436386,86443,117731,91472,85935,60397,99088,89092,93507,133751
99422,111143,96895,99365,117331,106364,110475,102803,100758,112462,103776,120177,831887,448115,98141,167190,7167658,145487,287969,96978,107563,78346,974015,4154664,4853102,7167630,1295071,990407,372784,316654
120616,209163,277296,367882,2345759,120746,412915,859163,373051,146316,473075,325980,368891,455596,4881806,87469,383574,338526,117998,2231461,1477834,112760,325703,318649,118956,119654,3741700,800320,369610,88011
118826,822389,118111,1174730,117091,5069564,449059,103241,795368,799934,93748,166396,119164,1421373,4698684,115951,311648,2279864,246592,7681902,310281,349416,99615,6543420,116324,151804,98067,195234,5104604,79367
120865,102014,2381111,377752,162830,298845,45061,2431286,112585,1517451,111712,202641,4575576,4622512,1727824,113107,101748,7681902,7775622,119280,102388,293715,417791,298228,111709,5478478,6966692,119381,385017,120034
115005,110081,300140,169302,93206,99902,115012,213847,101640,215369,397619,105197,374546,106332,287467,6155172,235060,449467,110769,368913,119448,164756,67959,326977,116506,408664,245574,3892172,109206,240200
140379,61407,171359,117509,117991,114057,107616,26714,278500,116477,5028340,2094064,99726,98575,116913,1274300,265713,309912,1620680,182295,3861390,1648190,379889,120709,1667353,91699,2119543,63518,4123430,6911608
160298,192071,3120280,119326,217630,810922,2452244,107478,104187,384793,817538,314498,419984,5304992,127723,108186,117276,240900,85868,97530,1618434,974661,99800,1282140,1814621,376108,120032,273923,7634968,94072
165078,345549,423866,100998,44741,50986,244316,374546,351461,82783,330229,199683,335266,2396224,56801,89603,93191,86022,1069238,408664,97223,311519,58625,5247022,196069,46438,117359,420260,111495,1087578
115693,113326,117786,106544,101764,427954,104558,368909,67824,1456661,108148,165929,271027,1258972,116704,88708,111512,89374,107076,81259,91431,92675,120724,342258,93229,77594,85862,105399,785035,1186367
138414,162973,420206,112570,222850,250478,113416,179116,1878942,118586,115640,150662,1625150,1702014,443431,168987,159696,137386,126810,1233334,245238,113464,162710,119590,359423,2617828,342167,942384,111019,869977
120659,109049,373861,264578,215369,210727,437806,119485,235060,285441,107617,120056,6543652,94265,115669,295682,130445,116506,119614,6938828,117040,3674140,3892172,379557,109028,7775622,145046,93389,116886,5649144
120915,121765,121766,2488496,3748528,3778644,1185834,86190,1408101,796366,76759,2660888,2527336,80684,367882,1617661,117731,116629,163025,296572,418279,111282,1104001,499549,1663662,253754,2239822,401729,1399103,107290
166252,114210,107613,101523,1341188,118523,115644,118556,118691,120703,314431,99699,120723,119734,116606,110099,395495,101912,105165,282593,245407,2139555,108451,141098,186894,139462,97116,318283,89643,225071
149723,366943,1595656,118694,212712,101318,109424,1600524,224578,58450,114808,330229,57345,133363,765120,105682,203632,100112,233841,144201,101765,101258,109688,95250,98520,497986,99014,494834,40725,423866
59643,72443,70040,269746,24844,189142,58279,15064,63278,58604,46478,41719,377556,101765,243889,70628,71691,93206,57345,58625,60107,74626,96288,86022,53619,66065,111341,209933,63555,53168
23245,53085,34398,32818,46876,21884,45888,24184,24368,37098,40068,36931,35096,26138,21814,34786,35899,31951,50280,24216,36376,37099,111742,84516,4530422,57197,120616,51554,37793,47795
53085,23245,32818,45888,34398,50280,35096,37098,37099,24368,51554,34786,36931,31951,36376,46876,80749,51744,37793,24184,82533,35899,82010,80402,57449,89175,780653,70294,99052,21814
37098,35096,32818,37099,34786,53085,35899,37793,36931,53219,23245,31951,46876,97368,259685,36376,95863,34398,138703,114720,101627,110823,58379,51418,48696,94761,50280,99612,94919,91778
37099,35096,32818,37098,34786,53085,35899,36931,37793,31951,36376,53219,23245,100740,80402,50894,99697,32215,132451,80354,95863,50280,110916,105428,34398,102728,112318,82083,107899,76271
32818,35096,37099,37098,53085,35899,23245,34786,37793,36931,31951,36376,53219,80402,34398,50280,46876,80354,99697,102728,110916,107899,50894,100740,110823,97368,95863,47795,82083,53363
35096,32818,37098,37099,53085,53219,35899,34786,31951,97368,37793,102728,23245,36931,110916,107899,114720,36376,132451,80402,91778,95863,138703,110823,97390,259685,86154,99253,77766,111686
82766,106834,62430,93036,141399,5862312,99165,87262,84917,120618,352520,283139,100054,115633,75704,1291580,3521126,87428,100395,236640,83967,81748,8342862,74285,62776,8695030,90848,4622512,109450,111001
78346,81573,145487,120903,848228,348150,2015381,316654,290334,770828,800369,1211837,167190,371746,1981115,448115,478970,411477,119654,1477834,1877832,1270798,5095030,1384590,1133985,4154756,974015,800080,111143,3896198
81573,348150,78346,316654,86393,290334,145487,120903,112462,413300,800080,974015,1228705,948470,1872181,120667,376994,770828,5095030,111143,3949660,2395427,448157,1981115,478970,117331,448115,486576,94074,1270798
86393,94074,81573,348150,118688,88206,112462,413300,120667,103923,259324,486576,120207,327554,287978,98193,1386697,1502712,1872181,974015,120177,1071875,111143,117331,1291150,311429,1133985,831887,3949660,96978
94074,86393,118688,88206,120207,1502712,327554,103923,348150,81693,486576,259324,120667,1071875,81573,413300,1133985,1098327,4600952,287978,78856,974015,102034,85750,6565702,1075747,1386697,120891,98193,357277
21814,13442,51554,21884,34398,24184,57129,26138,22835,189998,79844,36376,24368,79073,55304,37549,33553,103874,79641,93605,59127,50280,53925,16220,34587,31951,62885,70047,57603,54067
37793,36931,36376,31951,34786,35899,50894,32818,37098,81178,37099,34398,50280,96426,35096,59465,53085,97390,51554,50095,71276,40068,91651,89175,53219,57569,46876,53363,32215,100260
36931,37793,34786,31951,36376,35899,34398,50280,53085,40068,46876,32818,37098,96426,53363,50894,81178,89175,51554,59465,37099,71276,57569,50095,23245,51744,95925,57449,100260,35096
21884,26138,24184,21814,34398,13442,22835,37988,73195,72431,22913,16220,70047,24216,57129,51622,81505,56687,84787,33553,44008,38574,37549,50280,43014,24368,78748,31742,23245,45708
31951,34786,37793,36931,35899,36376,50894,34398,50280,40068,53085,26138,32818,51554,21814,35096,24184,37098,57449,59465,37099,46876,53219,57569,71276,21884,37549,45888,23245,53363
34786,31951,36931,37793,35899,50280,36376,37098,37099,34398,32818,59465,32215,53085,53363,46876,48696,35096,50894,52646,80354,53219,50095,91343,52888,45699,112318,99697,99612,51418
35899,31951,37793,34786,36931,32818,34398,37098,35096,37099,36376,26138,40068,50894,46876,50280,53085,23245,53219,111742,53363,80354,58379,21884,90021,24184,114720,99700,107899,99697
50280,51554,37549,45888,34398,59821,66740,53925,93177,91083,50894,55304,53085,31951,24368,56552,53363,79714,34786,63350,58333,59127,51744,57129,55200,62885,103919,70791,36376,70294
36376,37793,36931,31951,51554,91651,34786,71276,50280,50894,21814,81178,34398,79073,59127,32818,35899,96426,57569,62885,53085,89175,119784,93605,104029,79844,95925,37099,70634,77914
34398,21884,21814,26138,50280,24184,23245,53085,82010,31951,36931,35899,51554,37549,82533,45888,34786,57129,24368,40068,46876,51744,53363,36376,111742,77651,57449,51622,63350,13442
89308,93227,95334,82910,110978,76009,118604,93091,109415,115535,105128,97390,93996,106753,107254,1031254,106557,95889,283877,107387,89200,93300,99636,85750,82083,461703,132451,166110,1714203,98136
48696,51418,47573,45920,50294,46876,48215,52646,45546,49516,52888,51381,271367,52969,34786,80354,52846,52320,100814,90887,45699,119675,97737,50084,47898,49169,70622,47577,99052,44121
73629,73812,99329,91419,248845,71994,87957,82926,173716,54033,404364,120879,95270,59260,206226,88258,86643,79261,45464,395251,310281,63049,88178,61937,58182,68555,78504,83067,45826,72979
84156,92546,2531344,278823,9495224,8695030,113212,3521126,113270,5689068,3201640,110097,4225622,93200,9398640,308514,173716,859635,3317234,2548396,284674,9412098,5968394,3402236,1308728,5688932,80731,3256226,1255919,96926
44121,47573,49366,46534,45920,49223,43456,84787,78748,50539,77745,50873,62168,66769,90605,45917,60397,96754,93185,44207,75860,457275,49169,51418,64177,63442,134847,286106,51622,46876
45920,47573,44121,49169,50873,45917,47577,48696,49366,51418,62168,111003,58530,46534,50084,115571,46876,94631,50539,49370,49223,48215,1470827,90887,134847,93185,44207,52320,106452,45546
46534,43456,49223,44121,44207,47573,60397,89092,66769,63442,96754,54387,407304,75860,118884,50539,449040,55608,45920,64177,74812,134847,286106,52948,94631,78748,90605,49366,54790,46672
48215,45546,47573,48696,50294,46876,50084,49169,97737,51418,47034,45920,97179,60782,119675,52320,44121,56142,49370,188640,49516,47577,52564,52846,51381,58379,45917,76716,114508,45699
49366,77745,44121,50539,45920,43456,54443,47573,50873,84787,78748,62168,45917,51622,49223,46534,57693,51418,24184,64177,66769,106452,91064,93185,90605,75860,21884,63442,70531,81455
49169,47577,45920,50084,45917,42393,49370,42897,115571,47573,50873,48215,44121,58530,52564,58100,52320,80421,62168,53337,94631,46534,111003,48696,50294,80836,44207,46907,50610,114508
49370,52320,53337,49169,47577,52564,46907,45920,50084,50610,45917,49516,97737,90887,50294,95687,100666,74157,63172,114508,48215,51380,80421,80836,91276,111003,115571,48696,94631,97179
49516,48696,87452,45699,52646,49370,47577,50610,53337,99612,47573,2548396,94631,80421,119675,45920,114508,52888,48215,52320,47898,50294,97737,52846,52969,52564,182060,1017460,51418,58530
84745,98193,99365,91225,120177,101988,88206,167190,117331,111143,80354,96978,86393,78346,93507,81573,2274648,831887,286716,112462,118956,271367,120207,120611,114614,120667,259324,60153,311429,118688
53183,93073,98437,277434,94716,418689,93137,48752,265086,216799,418763,75784,489281,43961,80437,386064,94712,115956,56197,120070,20629,38160,2179136,107096,82432,417397,455782,91187,96969,91763
52151,54953,48380,56197,57115,82096,41996,61578,185906,37017,66473,75784,59309,65207,36323,50212,59885,215750,120815,36824,41841,418689,100133,46359,65938,74899,102443,34742,54310,64110
125439,314331,3064298,128853,243155,122459,108160,240890,119738,119734,360201,109831,114924,1486834,391304,110099,115644,457939,259446,337741,386588,113448,480242,100405,163187,117979,343660,1657299,1055292,1441952
139809,2209764,364343,1483013,1964418,113481,986263,181689,2049543,2317225,104692,2091478,343818,945513,399201,1971325,119177,104299,97883,284978,114558,2667380,85271,120907,5640450,70723,338337,160399,1535108,2669336
156794,120265,55852,244316,209463,346094,1602620,89960,107474,98327,269746,60138,84390,240913,61996,165078,96288,279065,456396,74360,2358891,119711,57058,1508675,54130,56663,72443,53779,291172,200071
126859,114134,154443,1588398,254455,152015,111201,92637,120663,240402,377059,116293,1937390,194314,315110,100934,2382009,411705,99762,74102,256103,90563,97108,114086,115964,70849,287963,116743,337876,90366
138590,101523,112883,118523,120148,2101569,119033,99699,114210,107613,2870756,206420,102011,443465,110671,120211,114131,119778,97116,101912,166252,2139555,80714,119734,324554,116606,118556,291579,119572,1195478
128278,272020,6306064,97579,104412,3402236,1117385,1987680,9412098,1727824,1485796,119592,2854926,110693,80474,8079248,2737304,1517451,7040874,2226597,1758810,9495224,6214928,5189670,101746,6823368,6294822,5308322,7668870,5519340
186508,77838,327920,367555,143861,314725,388888,88178,116589,64689,1229360,425598,66580,2396566,187859,109934,108323,108328,2306745,304081,260775,387412,95360,2125608,1157605,1094594,436231,122082,139468,96328
126261,140397,1715873,137338,118925,168449,115639,110693,357470,119560,117357,460810,110950,168501,110137,117283,303714,116762,80472,111048,161100,120797,3846674,8695030,113080,2139881,5164432,8079248,2531344,1517451
124555,116631,120878,3256226,4986098,9495224,110671,6214928,7752126,107447,837563,114210,5774450,113464,1464763,8695030,2039338,2531344,3201640,129884,473188,7374948,245115,4139588,119574,3513498,380609,1502407,4575576,1758810
141105,120370,109445,113749,92546,1213663,910554,86856,117128,114095,489049,1092026,2531344,234853,446029,113677,89886,4680182,3513498,9495224,177789,447166,1478964,254199,298482,5688932,81518,98261,424345,3317234
164085,268690,2492564,156729,7282468,5083738,404203,286179,7784604,5742374,6155172,247425,119361,412019,259393,8075192,5776858,120255,6412452,4003440,1675192,6053438,119256,7214762,315983,4686844,175880,203230,4925292,7768848
145660,295178,118655,107144,102510,117723,102059,1229340,279493,108525,306047,83530,61177,357413,97366,88286,112281,175142,212338,110622,3381008,107659,196229,274166,257106,425061,362120,116126,6921996,95705
156820,113212,120112,110671,5057140,4139588,4971344,6998518,8695030,3317234,117357,5304464,5649108,2531344,6218358,3256226,3521126,7905466,8359848,5862312,4547194,6543652,5610554,9495224,80489,5613484,5688932,116403,7043012,110097
120802,110116,86879,120731,91480,91288,7775622,3783958,6769208,2492564,109771,2395695,327920,2125608,5189670,6966692,120125,1010048,111161,7286456,5311514,319061,77838,1320082,314725,93389,119485,190861,299977,1727824
120855,119282,110357,61852,120762,103639,70608,97757,76618,116583,328880,220099,398286,55254,268380,42332,2294629,65421,32910,114148,100477,91149,120917,130623,48280,29583,780521,101414,118617,34492
144214,113501,107969,120890,145681,119468,100404,1741273,134273,150377,164212,94082,139668,1189340,179626,117381,309377,114736,257756,313542,89360,112722,120832,441774,264395,102469,104549,117913,289992,264935
184510,80489,95927,90727,8695030,236388,328962,3256226,9412098,6911608,1568150,4622512,110480,5719700,8169446,300274,278823,2531344,5069564,2139881,2328900,116403,5246700,6218358,100087,251739,164108,7689964,8465676,3521126
122541,44744,278500,107616,138097,91867,61407,808244,117991,116191,51773,61385,340012,30637,116913,114388,94947,3068194,104454,112130,32943,57590,105017,50861,82416,414387,35567,32904,109831,30241
120731,120802,3783958,186508,110116,95250,103110,95765,1069238,122082,368667,907657,86879,119485,210727,211915,88178,77838,107617,460791,374546,5104604,421715,235060,203009,110877,3666024,1094594,372824,332639
130827,2492564,6751668,6769208,5104604,338013,1375666,1856101,137523,246578,203632,485947,209144,2278388,430651,7014006,7286456,211915,5688932,6628394,7131622,423866,364569,5109784,5189670,480669,5083738,7214762,7349662,5027774
120370,923752,181288,116481,492506,1489887,308514,304081,1144539,141105,110480,117091,328962,281724,4925292,5536736,5104604,1942884,1228953,246592,7681902,390632,115951,1743720,5610554,334405,8760684,1396557,6700846,1864288
142342,212338,110443,325258,305224,119528,245686,112508,116483,430922,1528854,120820,98554,1375670,280590,120484,463034,317303,205000,109739,419984,239949,437863,129387,1366344,290002,183505,1114740,100419,239948
139898,421238,5057140,105275,120112,204137,5649108,221073,4139588,6412452,6998518,4218572,1206543,102116,1680114,5462326,1313092,6217306,5742374,119792,7153766,3256226,112744,5052474,127722,162677,3860916,116289,68309,952682
119038,95031,63415,82183,108500,1064932,84555,36613,29947,59550,310203,79367,66402,1421373,120823,105017,109440,58586,20640,60584,57187,91877,5069564,243493,84370,184424,78907,86873,72431,70233
119743,286261,166175,171865,107471,109655,880502,443456,203230,5990474,100024,105652,106408,6053438,7282468,117589,775529,5536736,4925292,110296,118100,347048,938341,5776858,6155172,6543652,1045670,2737050,119349,65724
99052,100814,84516,87363,80354,271367,139414,1396484,116365,51418,837563,1502407,70622,76271,88889,106449,91223,4225622,4530422,75261,2548396,82010,99697,479528,5886046,439815,48696,114852,1127180,80749
158983,106880,372588,115641,357413,98546,443453,942385,88258,66765,105793,436078,71230,455326,116768,85959,469021,462538,310281,76257,1700841,116778,95348,243655,258100,322802,3960412,79470,118111,307987
120891,118661,119640,200469,120685,164052,6565702,185183,372873,120738,382992,2231461,3829266,91225,938283,2557478,246894,305357,167456,115834,180052,176269,102034,2283336,92532,120764,4881806,149261,1270797,1098327
162677,120112,4003440,151582,5057140,119517,270288,120394,399146,165643,1496422,116361,4218572,7043012,118749,5649108,4139588,4971344,7153766,6998518,298744,112744,134273,6214928,107302,335563,67810,2920808,112688,91954
101318,144201,100112,90563,366943,1600524,364517,401711,423866,204709,149723,55032,203632,82370,101258,98520,58450,109424,118694,24844,133363,330229,61138,251141,118845,1595656,101765,65955,283883,107822
167925,216787,89960,124115,110171,115856,111342,240913,1100048,91830,279065,55852,113947,57058,137439,101258,291172,827517,82370,106810,120449,118100,113083,67227,97106,55032,92149,363532,244316,200071
163651,215129,84522,829482,252866,356150,88000,1135985,265208,283111,277371,405422,1758795,1231586,80881,83929,302297,127723,302886,240900,86927,279781,129387,1282140,384793,273923,214388,79540,90305,2182256
137363,119174,258000,4178092,2053463,473705,1748179,183649,780571,309698,450340,926762,93640,1258197,118883,4857264,1139328,454848,100318,4972582,971209,914863,488120,1073241,1937149,120768,112722,896798,489664,117381
137439,115856,65772,55032,113947,216787,68205,363532,62695,82370,144201,91830,111507,47811,301414,401711,283900,118113,841044,92149,97106,1020773,243862,167925,896529,497465,482088,237539,111342,120449
158811,77305,2281587,100666,159421,1204342,120764,82474,91059,406375,1482967,106598,83109,167456,177789,117110,79588,775552,72951,2283336,119654,280453,65566,762125,268397,387736,89114,97523,1075417,4701182
185937,1179904,1038988,3387648,1320244,435625,178868,229260,4805316,275067,261983,2428170,1591095,3567288,482606,298130,1127180,2105044,1457767,1172994,308152,2965466,2870612,1703199,2383068,1757742,103919,2040560,2309961,319728
120899,4575576,112966,2328900,119280,2725962,195234,111709,102014,300015,120687,377752,808244,4925292,5028340,1196204,465436,2543472,1485796,1109624,4622512,37120,105130,5069564,366777,817177,212380,1135968,7681902,5104604
120663,115964,90756,97108,870984,70849,2316411,337876,61395,166924,1937390,2382009,460829,82933,1441395,428856,74102,1191111,289635,116922,255589,104779,75612,74486,114134,410730,84565,60176,1723811,1588398
139414,271367,80354,118615,118956,149261,82083,120004,200469,366174,417148,78087,99052,4779682,100814,120524,73043,105428,107387,83033,2231461,91499,4532826,91344,91829,99697,5758778,1350498,239641,76504
161100,110137,112368,81207,106505,1878870,114011,91042,87265,91445,88847,125971,2179116,118158,810922,80117,5164432,273923,90103,1727388,107212,94006,115639,127723,210075,105885,355702,3850214,3846674,71772
120878,172627,116631,380609,116762,305973,837563,3256226,245115,2531344,5519340,143261,120709,137338,7043012,6214928,129884,9495224,119832,113464,8350360,117357,223249,110186,120112,105032,103977,7608028,4547194,116289
87332,88763,87363,119654,82971,96061,107290,76759,91203,84516,97576,90357,93260,90728,89886,85970,97428,4701182,94898,85106,90605,80684,325980,78346,96928,107048,59243,83131,87469,86190
97428,92493,99700,93220,109439,94678,87332,110442,95889,113228,1078912,89822,91129,93857,97366,81529,94890,114720,90555,78790,1618434,57518,91778,101846,89370,91777,96101,87078,1289401,2039338
157503,470765,218839,144168,118111,106880,243655,1349451,369994,942385,266452,357413,115798,811106,469021,156639,119115,196229,310281,1104733,116778,76257,167427,114571,186045,3895884,131325,415306,106500,98546
171363,185371,245674,288477,406759,1029360,432291,357507,454919,425430,780653,1433822,53559,1139668,429573,85159,295254,384806,377109,259153,5814060,450345,331468,204313,391198,95889,433386,282209,4030600,2039338
141369,267913,109813,396592,158622,119718,1302067,160236,119137,120764,119509,131704,88760,106701,187819,109190,472181,331632,167456,120598,118539,356634,107612,110989,952640,113820,106613,184907,119190,119640
162710,250202,137386,120772,212815,264761,222850,421994,113464,168987,345551,942384,144640,119465,384504,250067,126810,452643,119578,84293,119360,162973,119738,116102,116141,116631,89015,374277,375785,101912
149261,118615,200469,164052,118956,120685,366174,2231461,139414,190865,117998,402901,4779682,120461,85750,409182,2106361,4052882,120004,97179,271367,2126355,114508,132245,146675,1190080,118928,119675,1350498,5758778
132347,181836,109288,110475,287969,1431045,990407,1597522,261392,167190,465624,4116284,98546,831887,457510,107563,102070,478970,426592,6556890,92086,124819,2274648,942385,7167658,448115,446029,120177,107977,60153
